g,i,hr,xland,p,y,xwater,omegaland,omegawater_unit,omegasupply,omegalabor,theta,omegawater,CS_land,CS_labor,CS_supply,mprof_init,f_adjustment,mprof,sigma,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
PALV,Pasture,Colorado River,4031.583642,1469.892989,4.476617648,8.233264788,1245.797356,82.33264788,745.9434584,3204.520089,0.51,10,0.189326621,0.486998112,0.113362702,1301.555344,1.187211785,1301.555344,0.17,340.9536766,960.6016674,-4.882352941,0.001045229,0.997333818,0.000306075,0.001314878,1.333038314,0.000486356,737186.0754,4031.583427,33193.08459,0.000214657,0.011053416,5.32E-08,3.33E-07,GOOD,1469.892989,706.0215011
PALV,Potatoes,Colorado River,730.3197676,582.1214152,13.25160821,5.581382827,787.7965292,55.81382827,822.0485549,4778.157229,0.41,10,0.10212496,0.619410086,0.106565176,1270.228784,1.140117795,1270.228784,0.17,340.9536766,929.2751069,-4.882352941,0.008083289,0.969920829,0.003228753,0.018767129,6.47491451,0.003339666,53764.15082,730.3197352,4076.192908,3.24E-05,0.001301529,4.44E-08,3.19E-07,GOOD,582.1214152,1014.524269
PALV,Subtropical,Colorado River,1506.454008,3010.958159,3.539238296,5.958172293,2154.04224,59.58172293,4605.710497,1706.718445,0.13,10,0.202134149,0.160157528,0.432197361,2130.445519,1.190356925,2130.445519,0.17,340.9536766,1789.491842,-4.882352941,0.011478941,0.971608887,0.012339556,0.004572617,1.708403619,0.005106235,382.8876443,1506.453998,8975.709987,1.05E-05,0.002544555,6.95E-09,2.83E-07,GOOD,3010.958159,1835.029071
PALV,Truck,Colorado River,57.08847397,187.9449546,36.44564981,1.168233956,362.6494853,11.68233956,2011.210823,1631.558344,0.41,10,0.052943262,0.238191489,0.293617021,2832.675007,1.623956232,2832.675007,0.17,340.9536766,2491.72133,-4.882352941,0.465583533,0.003636779,0.293048998,0.23773069,36.43119755,0.042723587,6525.17893,57.08847286,66.69268951,1.11E-06,4.28E-06,1.94E-08,6.42E-08,GOOD,187.9449546,2830.709641
PITRC,Alfalfa,Sacramento River,12236.3104,280.6469987,5.962401488,3.537610105,471.6662224,35.37610105,252.5143029,311.8836593,1.86,10,0.281872792,0.186385019,0.150905255,601.889797,1.487388256,601.889797,0.17,62.62442621,539.2653708,-4.882352941,0.057933256,0.911609636,0.013626653,0.016830455,3.643555099,4.39E-05,14272382.75,12236.30414,43287.24773,0.006263604,0.047587988,5.12E-07,1.10E-06,GOOD,280.6469987,512.1190455
PITRC,Field and Grain,Sacramento River,5183.213892,209.6613847,3.03361867,2.845649619,120.4179202,71.14124048,72.10238442,309.7467197,0.74,25,0.189326621,0.486998112,0.113362702,62.62442621,1.056394644,62.62442621,0.17,62.62442621,0,-4.882352941,0.01487795,0.954084795,0.005860587,0.025176667,1.653693583,0.000260717,181759.8644,5183.208192,14749.5906,0.005700277,0.020036348,1.10E-06,1.36E-06,GOOD,209.6613847,-68.67737717
PITRC,Orchards,Sacramento River,1.36562883,2309.334094,2.07088168,3.327741402,681.468536,166.3870701,1653.290347,1740.896727,0.13,50,0.142496355,0.364024786,0.345706127,540.3149882,1.073687064,540.3149882,0.17,62.62442621,477.690562,-4.882352941,0.019222595,0.927375898,0.026011588,0.027389919,1.219081087,5.632795327,0.098979102,1.365628788,4.544462122,4.17E-08,-2.53E-06,3.05E-08,5.56E-07,GOOD,2309.334094,153.0089163
PITRC,Pasture,Sacramento River,11422.66961,231.3889922,5,3.965593094,219.0404801,39.65593094,131.1544068,563.4300116,0.51,10,0.189326621,0.486998112,0.113362702,203.6641316,1.155852829,203.6641316,0.17,62.62442621,141.0397054,-4.882352941,0.012363677,0.96732044,0.003836132,0.016479751,2.499007503,0.000171657,346590.7516,11422.66534,45297.61581,0.004271441,0.043912309,3.74E-07,9.69E-07,GOOD,231.3889922,86.06077663
PITRC,Rice,Sacramento River,1290.480633,774.5349774,3.911625416,4.534377778,378.0637021,226.7188889,216.5505211,1737.988565,0.2,50,0.124786237,0.573652143,0.071476115,470.3690261,1.127415808,470.3690261,0.17,62.62442621,407.7445999,-4.882352941,0.002314436,0.992353786,0.000590727,0.004741051,1.464755015,0.003874525,1475.456773,1290.480533,5851.525527,0.00010014,0.001178594,7.76E-08,2.01E-07,GOOD,774.5349774,-330.9411767
PITREL,Alfalfa,Sacramento River,10999.1602,280.6469987,5.962401488,3.537610105,471.6662224,35.37610105,252.5143029,311.8836593,1.86,10,0.281872792,0.186385019,0.150905255,601.889797,1.487388256,601.889797,0.17,62.62442621,539.2653708,-4.882352941,0.057933256,0.911609636,0.013626653,0.016830455,3.643555099,4.89E-05,12829375.78,10999.15404,38910.69504,0.006158384,0.045230388,5.60E-07,1.16E-06,GOOD,280.6469987,512.1190455
PITREL,Field and Grain,Sacramento River,2205.450515,209.6613847,3.03361867,2.845649619,120.4179202,71.14124048,72.10238442,309.7467197,0.74,25,0.189326621,0.486998112,0.113362702,62.62442621,1.056394644,62.62442621,0.17,62.62442621,0,-4.882352941,0.01487795,0.954084795,0.005860587,0.025176667,1.653693583,0.000612733,77338.57697,2205.447848,6275.930167,0.002667161,0.009250991,1.21E-06,1.47E-06,GOOD,209.6613847,-68.67737717
PITREL,Pasture,Sacramento River,11831.99369,231.3889922,5,3.965593094,219.0404801,39.65593094,131.1544068,563.4300116,0.51,10,0.189326621,0.486998112,0.113362702,203.6641316,1.155852829,203.6641316,0.17,62.62442621,141.0397054,-4.882352941,0.012363677,0.96732044,0.003836132,0.016479751,2.499007503,0.000165719,359010.6101,11831.98886,46920.82467,0.004825389,0.047794029,4.08E-07,1.02E-06,GOOD,231.3889922,86.06077663
PITREL,Rice,Sacramento River,506.3338709,774.5349774,3.911625416,4.534377778,378.0637021,226.7188889,216.5505211,1737.988565,0.2,50,0.124786237,0.573652143,0.071476115,470.3690261,1.127415808,470.3690261,0.17,62.62442621,407.7445999,-4.882352941,0.002314436,0.992353786,0.000590727,0.004741051,1.464755015,0.009874907,578.9112368,506.3338282,2295.908569,4.27E-05,0.000483199,8.43E-08,2.10E-07,GOOD,774.5349774,-330.9411767
PITREU,Alfalfa,Sacramento River,8606.299339,280.6469987,5.962401488,3.537610105,471.6662224,35.37610105,252.5143029,311.8836593,1.86,10,0.281872792,0.186385019,0.150905255,601.889797,1.487388256,601.889797,0.17,62.62442621,539.2653708,-4.882352941,0.057933256,0.911609636,0.013626653,0.016830455,3.643555099,6.25E-05,10038352.59,8606.294714,30445.69946,0.004624983,0.032045503,5.37E-07,1.05E-06,GOOD,280.6469987,512.1190455
PITREU,Field and Grain,Sacramento River,3464.899252,209.6613847,3.03361867,2.845649619,120.4179202,71.14124048,72.10238442,309.7467197,0.74,25,0.189326621,0.486998112,0.113362702,62.62442621,1.056394644,62.62442621,0.17,62.62442621,0,-4.882352941,0.01487795,0.954084795,0.005860587,0.025176667,1.653693583,0.000390012,121503.6908,3464.895195,9859.875463,0.004056756,0.013773782,1.17E-06,1.40E-06,GOOD,209.6613847,-68.67737717
PITREU,Orchards,Sacramento River,21.83113304,2309.334094,2.07088168,3.327741402,681.468536,166.3870701,1653.290347,1740.896727,0.13,50,0.142496355,0.364024786,0.345706127,540.3149882,1.073687064,540.3149882,0.17,62.62442621,477.690562,-4.882352941,0.019222595,0.927375898,0.026011588,0.027389919,1.219081087,0.352354945,1.582293737,21.83113233,72.64836182,7.06E-07,3.45E-06,3.23E-08,4.75E-08,GOOD,2309.334094,153.0089163
PITREU,Pasture,Sacramento River,30624.36259,231.3889922,5,3.965593094,219.0404801,39.65593094,131.1544068,563.4300116,0.51,10,0.189326621,0.486998112,0.113362702,203.6641316,1.155852829,203.6641316,0.17,62.62442621,141.0397054,-4.882352941,0.012363677,0.96732044,0.003836132,0.016479751,2.499007503,6.40E-05,929215.4294,30624.35066,121443.65,0.011930593,0.110821773,3.90E-07,9.13E-07,GOOD,231.3889922,86.06077663
PITREU,Rice,Sacramento River,2107.428498,774.5349774,3.911625416,4.534377778,378.0637021,226.7188889,216.5505211,1737.988565,0.2,50,0.124786237,0.573652143,0.071476115,470.3690261,1.127415808,470.3690261,0.17,62.62442621,407.7445999,-4.882352941,0.002314436,0.992353786,0.000590727,0.004741051,1.464755015,0.00237256,2409.505088,2107.428329,9555.875148,0.000168806,0.001802454,8.01E-08,1.89E-07,GOOD,774.5349774,-330.9411767
PITREU,Truck,Sacramento River,0.32739123,742.5153484,22.835,2.662234731,945.7732119,133.1117366,5245.145436,4255.029217,0.41,50,0.055780263,0.25095514,0.309350686,6376.278379,1.526406084,6376.278379,0.17,62.62442621,6313.653953,-4.882352941,0.224008708,0.485345724,0.160468447,0.130177121,19.96250047,7.449876987,85.74895754,0.327391225,0.871598549,5.00E-09,-6.25E-06,1.53E-08,7.17E-06,GOOD,742.5153484,6155.015428
PITRW,Alfalfa,Sacramento River,6291.354834,280.6469987,5.962401488,3.537610105,471.6662224,35.37610105,252.5143029,311.8836593,1.86,10,0.281872792,0.186385019,0.150905255,601.889797,1.487388256,601.889797,0.17,62.62442621,539.2653708,-4.882352941,0.057933256,0.911609636,0.013626653,0.016830455,3.643555099,8.55E-05,7338210.725,6291.351329,22256.33495,0.003504964,0.02548984,5.57E-07,1.15E-06,GOOD,280.6469987,512.1190455
PITRW,Berries,Sacramento River,243.2498212,5808.7562,4.15,3.453441036,1090.53087,172.6720518,10044.6968,9336.946257,0.25,50,0.045238346,0.387323291,0.416682812,3461.492251,1.112065325,3461.492251,0.17,62.62442621,3398.867825,-4.882352941,0.046810867,0.75387742,0.103294943,0.096016769,3.118772009,0.016444,5070.12971,243.2498169,840.0488054,4.26E-06,0.000109132,1.75E-08,1.30E-07,GOOD,5808.7562,3037.851554
PITRW,Field and Grain,Sacramento River,2627.27505,209.6613847,3.03361867,2.845649619,120.4179202,71.14124048,72.10238442,309.7467197,0.74,25,0.189326621,0.486998112,0.113362702,62.62442621,1.056394644,62.62442621,0.17,62.62442621,0,-4.882352941,0.01487795,0.954084795,0.005860587,0.025176667,1.653693583,0.000514355,92130.7063,2627.271884,7476.293301,0.003166147,0.010943719,1.21E-06,1.46E-06,GOOD,209.6613847,-68.67737717
PITRW,Onions and Garlic,Sacramento River,95.12116088,237.8260314,20.6576823,2.113494575,788.809401,105.6747287,1375.299473,2049.389626,0.41,50,0.160557684,0.417141646,0.279934415,593.7613706,1.083305782,593.7613706,0.17,62.62442621,531.1369444,-4.882352941,0.155554362,0.459130585,0.154736262,0.230578791,18.29565508,0.025641239,4704.284039,95.12115317,201.0380207,7.71E-06,3.68E-05,8.10E-08,1.83E-07,GOOD,237.8260314,476.0931334
PITRW,Pasture,Sacramento River,18006.70043,231.3889922,5,3.965593094,219.0404801,39.65593094,131.1544068,563.4300116,0.51,10,0.189326621,0.486998112,0.113362702,203.6641316,1.155852829,203.6641316,0.17,62.62442621,141.0397054,-4.882352941,0.012363677,0.96732044,0.003836132,0.016479751,2.499007503,0.000108892,546365.7839,18006.69313,71407.17531,0.007301122,0.071559908,4.05E-07,1.00E-06,GOOD,231.3889922,86.06077663
PITRW,Rice,Sacramento River,4943.641141,774.5349774,3.911625416,4.534377778,378.0637021,226.7188889,216.5505211,1737.988565,0.2,50,0.124786237,0.573652143,0.071476115,470.3690261,1.127415808,470.3690261,0.17,62.62442621,407.7445999,-4.882352941,0.002314436,0.992353786,0.000590727,0.004741051,1.464755015,0.0010114,5652.257476,4943.640727,22416.33186,0.00041411,0.004667739,8.38E-08,2.08E-07,GOOD,774.5349774,-330.9411767
PITRW,Truck,Sacramento River,11.50262236,742.5153484,22.835,2.662234731,945.7732119,133.1117366,5245.145436,4255.029217,0.41,50,0.055780263,0.25095514,0.309350686,6376.278379,1.526406084,6376.278379,0.17,62.62442621,6313.653953,-4.882352941,0.224008708,0.485345724,0.160468447,0.130177121,19.96250047,0.212040725,3012.719297,11.50262217,30.6226798,1.88E-07,9.40E-07,1.63E-08,3.07E-08,GOOD,742.5153484,6155.015428
RUSRL,Berries,North Coast,35.04822376,5808.7562,4.15,2.407763981,1090.53087,120.3881991,10044.6968,9336.946257,0.25,50,0.045238346,0.387323291,0.416682812,3513.776104,1.114888824,3513.776104,0.17,108.0078086,3405.768295,-4.882352941,0.140498264,0.268080002,0.306509204,0.284912529,3.897023053,0.114128466,738.9113962,35.04822376,84.38785382,2.17E-09,-3.05E-06,6.18E-11,3.62E-08,GOOD,5808.7562,3344.297934
RUSRL,Corn,North Coast,6.62318171,114.9057173,14.76204445,2.492780338,149.5098721,124.6390169,148.3997352,947.6391269,0.3,50,0.088141761,0.558669339,0.087487293,326.0555552,1.17901347,326.0555552,0.17,108.0078086,218.0477466,-4.882352941,0.038518835,0.872706544,0.012019766,0.076754855,9.830650575,0.503282785,33.70931495,6.623181706,16.51014053,3.89E-09,-3.39E-06,5.87E-10,2.05E-07,GOOD,114.9057173,139.9968815
RUSRL,Field and Grain,North Coast,2279.147057,250.0635568,3.303645804,2.557088472,156.406777,63.9272118,93.65135638,402.3195719,0.74,25,0.189326621,0.486998112,0.113362702,109.8165031,1.098390205,109.8165031,0.17,108.0078086,1.808694475,-4.882352941,0.037921803,0.891430311,0.013340037,0.057307849,2.131337509,0.00059292,116242.693,2279.147049,5827.980644,7.71E-06,2.10E-05,3.38E-09,3.60E-09,GOOD,250.0635568,10.27617853
RUSRL,Grapes,North Coast,22590.82598,1808.397673,9.676478901,2.243317817,9764.639905,107.7659416,3548.65116,3244.582924,0.13,50,0.580796808,0.192986472,0.211072327,152.8446586,0.960772841,833.2819965,0.17,108.0078086,725.2741879,-4.882352941,0.457084957,0.249925046,0.153052181,0.139937816,9.134993505,0.000340506,14202.65028,22589.60645,50673.48682,1.21953043,4.915605628,5.40E-05,9.70E-05,GOOD,1808.397673,699.2946813
RUSRL,Orchards,North Coast,1757.561972,968.4368182,2.277504558,2.875298636,314.2927061,143.7649318,762.4960946,802.9000818,0.13,50,0.142496355,0.364024786,0.345706127,182.1654533,1.038120941,182.1654533,0.17,108.0078086,74.15764468,-4.882352941,0.018377921,0.923674139,0.028226131,0.029721809,1.363340915,0.004376692,51.76185937,1757.561971,5053.515539,5.87E-07,1.78E-06,3.34E-10,3.52E-10,GOOD,968.4368182,-87.43672722
RUSRL,Pasture,North Coast,4857.365854,152.0683296,4.336874631,3.069359746,124.861149,30.69359746,74.76284716,321.1758786,0.51,10,0.189326621,0.486998112,0.113362702,108.0078086,1.138900984,108.0078086,0.17,108.0078086,0,-4.882352941,0.029266535,0.920972627,0.009396055,0.040364783,2.604112669,0.000403672,81194.15812,4857.36584,14909.00315,1.40E-05,7.58E-05,2.88E-09,5.08E-09,GOOD,152.0683296,44.49171356
RUSRL,Subtropical,North Coast,122.3422982,1582.552973,2.581298779,2.262567308,825.7264995,113.1283654,1765.544396,654.2502374,0.13,50,0.202134149,0.160157528,0.432197361,726.3925586,1.158357324,726.3925586,0.17,108.0078086,618.38475,-4.882352941,0.154204407,0.605386846,0.175408404,0.065000342,2.145974473,0.062875292,11.2646638,122.3422982,276.8076873,1.18E-08,-2.98E-06,9.62E-11,1.08E-08,GOOD,1582.552973,583.5603828
RUSRL,Truck,North Coast,504.8835829,841.6412216,16.8,1.856129243,788.709074,92.80646215,4374.08646,3548.398402,0.41,50,0.055780263,0.25095514,0.309350686,5335.572125,1.529561442,5335.572125,0.17,108.0078086,5227.564316,-4.882352941,0.384017443,0.1192104,0.274273085,0.222499072,16.39093809,0.004830865,110605.1618,504.8835829,937.129185,3.67E-08,-2.45E-06,7.26E-11,2.62E-09,GOOD,841.6412216,5256.117799
RUSRL,Walnuts,North Coast,103.9771732,1865.758744,1.546620722,3.445920684,738.5565215,172.2960342,258.7873052,788.197533,0.13,50,0.25594369,0.273146576,0.089681664,927.7837418,1.403697066,927.7837418,0.17,108.0078086,819.7759332,-4.882352941,0.022191701,0.963864944,0.003446433,0.010496922,0.793407282,0.073980735,10.27822837,103.9771732,358.2970948,1.11E-08,-3.01E-06,1.07E-10,8.41E-09,GOOD,1865.758744,506.361308
RUSRU,Alfalfa,North Coast,119.5214793,249.0919322,6.085272176,2.331077971,427.2605807,23.31077971,228.7410091,282.5209588,1.86,10,0.281872792,0.186385019,0.150905255,553.958876,1.500895821,553.958876,0.17,108.0078086,445.9510674,-4.882352941,0.333190133,0.493201973,0.077672988,0.095934905,5.31132764,0.004498224,127418.767,119.5214782,278.6139127,1.13E-06,-2.53E-05,9.49E-09,9.07E-08,GOOD,249.0919322,522.9304106
RUSRU,Berries,North Coast,11.13607598,5808.7562,4.15,2.407763981,1090.53087,120.3881991,10044.6968,9336.946257,0.25,50,0.045238346,0.387323291,0.416682812,3513.776104,1.114888824,3513.776104,0.17,108.0078086,3405.768295,-4.882352941,0.140498264,0.268080002,0.306509204,0.284912529,3.897023053,0.359192952,234.7786155,11.13607598,26.81304896,2.88E-09,-6.33E-06,2.59E-10,2.36E-07,GOOD,5808.7562,3344.297934
RUSRU,Cucurbits,North Coast,6.2892958,422.5236393,11.899,1.932083333,235.5674784,96.60416665,3286.03299,1149.827221,0.05,50,0.046854775,0.228702604,0.653597591,259.576928,1.004229625,259.576928,0.17,108.0078086,151.5691194,-4.882352941,0.067476764,0.328017788,0.447810515,0.156694933,11.01224412,3.180006258,3.21E-07,6.289295797,12.15145237,2.58E-09,-8.78E-06,4.11E-10,7.22E-07,GOOD,422.5236393,169.5337943
RUSRU,Field and Grain,North Coast,843.4190492,250.0635568,3.303645804,2.557088472,156.406777,63.9272118,93.65135638,402.3195719,0.74,25,0.189326621,0.486998112,0.113362702,109.8165031,1.098390205,109.8165031,0.17,108.0078086,1.808694475,-4.882352941,0.037921803,0.891430311,0.013340037,0.057307849,2.131337509,0.00160223,43016.66332,843.419037,2156.697097,1.22E-05,3.08E-05,1.45E-08,1.43E-08,GOOD,250.0635568,10.27617853
RUSRU,Grapes,North Coast,11033.06729,1808.397673,9.676478901,2.243317817,9764.639905,107.7659416,3548.65116,3244.582924,0.13,50,0.580796808,0.192986472,0.211072327,152.8446586,0.960772841,833.2819965,0.17,108.0078086,725.2741879,-4.882352941,0.457084957,0.249925046,0.153052181,0.139937816,9.134993505,0.000697205,6936.390745,11032.47169,24748.27566,0.595603407,2.400768504,5.40E-05,9.70E-05,GOOD,1808.397673,699.2946813
RUSRU,Orchards,North Coast,1000.843607,968.4368182,2.277504558,2.875298636,314.2927061,143.7649318,762.4960946,802.9000818,0.13,50,0.142496355,0.364024786,0.345706127,182.1654533,1.038120941,182.1654533,0.17,108.0078086,74.15764468,-4.882352941,0.018377921,0.923674139,0.028226131,0.029721809,1.363340915,0.007685824,29.47578911,1000.843606,2877.724252,1.44E-06,6.04E-06,1.44E-09,2.10E-09,GOOD,968.4368182,-87.43672722
RUSRU,Pasture,North Coast,2238.215988,152.0683296,4.336874631,3.069359746,124.861149,30.69359746,74.76284716,321.1758786,0.51,10,0.189326621,0.486998112,0.113362702,108.0078086,1.138900984,108.0078086,0.17,108.0078086,0,-4.882352941,0.029266535,0.920972627,0.009396055,0.040364783,2.604112669,0.000876048,37413.29525,2238.21596,6869.889903,2.77E-05,0.000152942,1.24E-08,2.23E-08,GOOD,152.0683296,44.49171356
RUSRU,Subtropical,North Coast,30.67084687,1582.552973,2.581298779,2.262567308,825.7264995,113.1283654,1765.544396,654.2502374,0.13,50,0.202134149,0.160157528,0.432197361,726.3925586,1.158357324,726.3925586,0.17,108.0078086,618.38475,-4.882352941,0.154204407,0.605386846,0.175408404,0.065000342,2.145974473,0.250801933,2.824017396,30.67084686,69.39486167,1.25E-08,-6.23E-06,4.07E-10,8.98E-08,GOOD,1582.552973,583.5603828
RUSRU,Truck,North Coast,42.59212388,841.6412216,16.8,1.856129243,788.709074,92.80646215,4374.08646,3548.398402,0.41,50,0.055780263,0.25095514,0.309350686,5335.572125,1.529561442,5335.572125,0.17,108.0078086,5227.564316,-4.882352941,0.384017443,0.1192104,0.274273085,0.222499072,16.39093809,0.057264681,9330.683173,42.59212387,79.05649273,1.30E-08,-6.07E-06,3.05E-10,7.68E-08,GOOD,841.6412216,5256.117799
RUSRU,Walnuts,North Coast,49.17931509,1865.758744,1.546620722,3.445920684,738.5565215,172.2960342,258.7873052,788.197533,0.13,50,0.25594369,0.273146576,0.089681664,927.7837418,1.403697066,927.7837418,0.17,108.0078086,819.7759332,-4.882352941,0.022191701,0.963864944,0.003446433,0.010496922,0.793407282,0.156413477,4.861415404,49.17931507,169.4680252,2.26E-08,-6.09E-06,4.59E-10,3.60E-08,GOOD,1865.758744,506.361308
RUSSRC,Field and Grain,North Coast,239.4284279,250.0635568,3.303645804,2.557088472,156.406777,63.9272118,93.65135638,402.3195719,0.74,25,0.189326621,0.486998112,0.113362702,109.8165031,1.098390205,109.8165031,0.17,108.0078086,1.808694475,-4.882352941,0.037921803,0.891430311,0.013340037,0.057307849,2.131337509,0.005644072,12211.50042,239.4284263,612.2396835,1.64E-06,-1.06E-05,6.86E-09,1.73E-08,GOOD,250.0635568,10.27617853
RUSSRC,Grapes,North Coast,24974.27496,1808.397673,9.676478901,2.243317817,9764.639905,107.7659416,3548.65116,3244.582924,0.13,50,0.580796808,0.192986472,0.211072327,152.8446586,0.960772841,833.2819965,0.17,108.0078086,725.2741879,-4.882352941,0.457084957,0.249925046,0.153052181,0.139937816,9.134993505,0.000308009,15701.10334,24972.92676,56019.80171,1.348197563,5.434269762,5.40E-05,9.70E-05,GOOD,1808.397673,699.2946813
