g,HR_Region,shortage_pct%,IMPLAN_category,crop_class,basin,i,p,y,xland,xlandsc,xwater,xwatersc,grev_base,gross_revenue,iterations,statussc,lambdawater
KGS03-CC-WA,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KGS,Tomatoes Processing,75.98456236,53.94007231,1788.613831,1806.499987370947,4751.750744952871,4787.270081771367,7330835.52078444,7404143.950017114,4,Good,849.2987262006164
KGS03-CC-WA,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KGS,Truck,923.9057692,21.11899336,835.175498,843.5272614141521,991.074924571725,998.4832096422849,16295910.747097269,16458870.01913508,4,Good,849.2987262006164
KGS03-CC-WA,Tulare Lake,0.8,Trees and Vine,Trees and vines,KGS,Almonds,5115.183836,1.143761761,46366.3763,44087.16871283187,216330.397582652,205182.11499667075,271268880.39128,257934258.6311057,4,Good,849.2987262006164
KGS03-CC-WA,Tulare Lake,0.8,Trees and Vine,Trees and vines,KGS,Pistachios,4379.7619,1.466522812,11756.1579,11604.11359243072,48517.93981720523,47770.722787026985,75510045.98477127,74533462.24423823,4,Good,849.2987262006164
KGS03-CC-WA,Tulare Lake,0.8,Trees and Vine,Trees and vines,KGS,Walnuts,2131.866347,1.870657994,3359.639411,2941.5259765052224,14447.713864232692,12618.044441314127,13398217.862816762,11730784.486368734,4,Good,849.2987262006164
KGS04-SW-ID,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,KGS,Alfalfa,199.736451,8.253403632,10979.54704,4.430818215986464e-22,58630.78119359999,4.4308182159882515e-09,18099844.23331158,7.304228420653908e-19,3,Good,584.964909692745
KGS04-SW-ID,Tulare Lake,0.8,Corn,Corn,KGS,Corn,50.43552386,24.76768295,17423.09671,17103.61221553343,43731.9727421,42822.741066124574,21764428.262054957,21365337.47604872,3,Good,584.964909692745
KGS04-SW-ID,Tulare Lake,0.8,Other field and grain,Field and grain,KGS,Cotton,2858.852174,0.790424805,6651.38848,5204.243876045989,25452.646585683793,19865.11910234992,15030193.578757847,11760069.814481243,3,Good,584.964909692745
KGS04-SW-ID,Tulare Lake,0.8,Other field and grain,Field and grain,KGS,Field and Grain,223.9885826,2.362115685,3928.394061,1.8498991723847806e-18,4648.599637540535,4.430696606806532e-09,2078462.0094279714,9.7875750023287e-16,3,Good,584.964909692745
KGS04-SW-ID,Tulare Lake,0.8,Trees and Vine,Trees and vines,KGS,Grapes Table,1745.214488,11.85729761,3924.018722,3963.2589488516824,15630.67457465866,15747.513867116188,81201789.63833243,82013808.35483506,3,Good,584.964909692745
KGS04-SW-ID,Tulare Lake,0.8,Trees and Vine,Trees and vines,KGS,Grapes Wine,361.6777551,11.83919792,5886.028083,5608.483165147795,23446.01186198799,22284.60657162379,25203822.310080267,24015382.04204684,3,Good,584.964909692745
KGS04-SW-ID,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KGS,Onions and Garlic,426.9855608,22.97465084,1917.71279,1936.8899372674828,5765.923122572572,5809.023397925112,18812463.638663895,19000588.46504252,3,Good,584.964909692745
KGS04-SW-ID,Tulare Lake,0.8,Trees and Vine,Trees and vines,KGS,Orchards,1503.259449,11.50880315,1063.813962,1074.4521123635745,4863.171935527036,4899.524145756343,18404744.38435676,18588792.01407187,3,Good,584.964909692745
KGS04-SW-ID,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,KGS,Pasture,215.0,3.5,824.175917,4.430923964727419e-22,4615.3851352,4.430923964729497e-09,620192.3775425,3.3342702834573827e-19,3,Good,584.964909692745
KGS04-SW-ID,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KGS,Tomatoes Fresh,330.145,19.3975,57.80922564,58.38731847512099,103.67121129513026,104.44615360590335,370209.56633200805,373911.6657014502,3,Good,584.964909692745
KGS04-SW-ID,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KGS,Tomatoes Processing,75.98456236,53.94007231,1387.421415,1401.2956431598566,3736.7883439375264,3764.7208368156894,5686503.154061214,5743368.243022803,3,Good,584.964909692745
KGS04-SW-ID,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KGS,Truck,923.9057692,21.11899336,421.482872,425.69770497589013,553.5475050861724,557.6852727008263,8223956.856960167,8306196.508570527,3,Good,584.964909692745
KGS04-SW-ID,Tulare Lake,0.8,Trees and Vine,Trees and vines,KGS,Almonds,5115.183836,1.143761761,23796.147,24034.10871032942,110980.8527826823,111810.43465719413,139220587.62043726,140612794.90270132,3,Good,584.964909692745
KGS04-SW-ID,Tulare Lake,0.8,Trees and Vine,Trees and vines,KGS,Pistachios,4379.7619,1.466522812,13288.91618,13421.805476007485,54817.47511659577,55227.23574306439,85354984.20275308,86208534.90679806,3,Good,584.964909692745
KGS04-SW-ID,Tulare Lake,0.8,Trees and Vine,Trees and vines,KGS,Walnuts,2131.866347,1.870657994,3453.574336,3396.7723270836923,14848.386374480362,14567.659784052643,13772829.669654313,13546303.665698482,3,Good,584.964909692745
KGS05-SW-WA,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,KGS,Alfalfa,199.736451,8.253403632,1447.370819,4.0422480323797765e-22,7728.96017346,4.042248032381454e-09,2385998.8282121886,6.663668316364732e-19,5,Good,602.3969887120546
KGS05-SW-WA,Tulare Lake,0.8,Other field and grain,Field and grain,KGS,Beans Dry,989.2558964,1.380612025,794.535349,4.0427804370404143e-14,1803.59524223,4.042824225181926e-09,1085159.365779799,5.5215429503134096e-11,5,Good,602.3969887120546
KGS05-SW-WA,Tulare Lake,0.8,Corn,Corn,KGS,Corn,50.43552386,24.76768295,4151.971648,3732.810905006253,10421.448836479998,9345.931889692567,5186522.842814553,4662919.371342055,5,Good,602.3969887120546
KGS05-SW-WA,Tulare Lake,0.8,Other field and grain,Field and grain,KGS,Cotton,2858.852174,0.790424805,3672.724065,2490.2365440162293,14054.290756624241,9505.481817952641,8299282.747398994,5627206.624001139,5,Good,602.3969887120546
KGS05-SW-WA,Tulare Lake,0.8,Other field and grain,Field and grain,KGS,Field and Grain,223.9885826,2.362115685,2670.212511,2.1107545685393305e-07,3159.7514704599294,2.647843531952988e-07,1412774.577864013,0.00011167726846676769,5,Good,602.3969887120546
KGS05-SW-WA,Tulare Lake,0.8,Trees and Vine,Trees and vines,KGS,Grapes Table,1745.214488,11.85729761,558.6658841,564.2525485826125,2225.3524381454445,2241.986947632062,11560767.879231643,11676375.674768822,5,Good,602.3969887120546
KGS05-SW-WA,Tulare Lake,0.8,Trees and Vine,Trees and vines,KGS,Grapes Wine,361.6777551,11.83919792,837.9988262,793.9708557781806,3338.0286574173338,3154.743917281298,3588289.6265142807,3399762.9787414027,5,Good,602.3969887120546
KGS05-SW-WA,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KGS,Onions and Garlic,426.9855608,22.97465084,450.333771,454.83711325694327,1354.0035382901115,1364.1247147496554,4417704.119395216,4461881.205193973,5,Good,602.3969887120546
KGS05-SW-WA,Tulare Lake,0.8,Trees and Vine,Trees and vines,KGS,Orchards,1503.259449,11.50880315,59.7185063,60.31569196519779,277.7914308325072,279.86792178863755,1033172.9820510654,1043504.7222900297,5,Good,602.3969887120546
KGS05-SW-WA,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KGS,Tomatoes Fresh,330.145,19.3975,70.00578336,70.70584189541354,125.54370480226474,126.48214400138713,448316.1711909432,452799.3373972579,5,Good,602.3969887120546
KGS05-SW-WA,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KGS,Tomatoes Processing,75.98456236,53.94007231,1680.138801,1696.9402059762517,4525.173836799954,4558.999511236678,6886238.375632343,6955100.828926762,5,Good,602.3969887120546
KGS05-SW-WA,Tulare Lake,0.8,Trees and Vine,Trees and vines,KGS,Almonds,5115.183836,1.143761761,325.3175018,328.57068008983134,1540.5098907079453,1552.0252020905527,1903286.8541200664,1922319.7418032852,5,Good,602.3969887120546
KGS05-SW-WA,Tulare Lake,0.8,Trees and Vine,Trees and vines,KGS,Pistachios,4379.7619,1.466522812,9538.653065,9634.039691995682,40071.89306783521,40371.43046855453,61266966.4441075,61879636.72737889,5,Good,602.3969887120546
KRN01-NW,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,KRN,Alfalfa,199.736451,8.253403632,3885.470808,3885.470808,20761.365682784846,20761.365682784846,6405220.191841291,6405220.191841291,10,Infeasible,N/A
KRN01-NW,Tulare Lake,0.8,Corn,Corn,KRN,Corn,50.43552386,24.76768295,523.724656,523.724656,1225.5156950399999,1225.5156950399999,654221.6859784283,654221.6859784283,10,Infeasible,N/A
KRN01-NW,Tulare Lake,0.8,Other field and grain,Field and grain,KRN,Cotton,2858.852174,0.790424805,7922.919246,7922.919246,28047.13413084,28047.13413084,17903481.406072702,17903481.406072702,10,Infeasible,N/A
KRN01-NW,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Cucurbits,365.85,17.8725,174.163132,174.163132,375.03127751527893,375.03127751527893,1138792.4814747195,1138792.4814747195,10,Infeasible,N/A
KRN01-NW,Tulare Lake,0.8,Other field and grain,Field and grain,KRN,Field and Grain,223.9885826,2.362115685,11987.28185,11987.28185,18340.5412305,18340.5412305,6342314.323524901,6342314.323524901,10,Infeasible,N/A
KRN01-NW,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Grapes Table,1745.214488,11.85729761,1960.265672,1960.265672,7364.064708466755,7364.064708466755,40564811.74275813,40564811.74275813,10,Infeasible,N/A
KRN01-NW,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Grapes Wine,361.6777551,11.83919792,2940.398509,2940.398509,11046.097066456801,11046.097066456801,12590711.511503495,12590711.511503495,10,Infeasible,N/A
KRN01-NW,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Onions and Garlic,426.9855608,22.97465084,453.475616,453.475616,1587.164656,1587.164656,4448525.129261254,4448525.129261254,10,Infeasible,N/A
KRN01-NW,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Orchards,1503.259449,11.50880315,7801.342175,7801.342175,32406.1282580139,32406.1282580139,134968813.82891345,134968813.82891345,10,Infeasible,N/A
KRN01-NW,Tulare Lake,0.8,Other field and grain,Field and grain,KRN,Safflower,434.207238,1.140815583,120.650021,120.650021,291.97305081999997,291.97305081999997,59764.03415495798,59764.03415495798,10,Infeasible,N/A
KRN01-NW,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Subtropical,654.5088042,14.79755688,3789.707142,3789.707142,15180.154405948713,15180.154405948713,36703811.10196284,36703811.10196284,10,Infeasible,N/A
KRN01-NW,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Tomatoes Processing,75.98456236,53.94007231,287.3241658,287.3241658,581.3525620395586,581.3525620395586,1177630.5002901424,1177630.5002901424,10,Infeasible,N/A
KRN01-NW,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Truck,923.9057692,21.11899336,850.822479,850.822479,1676.1202836300001,1676.1202836300001,16601214.011438876,16601214.011438876,10,Infeasible,N/A
KRN01-NW,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Almonds,5115.183836,1.143761761,27912.81396,27912.81396,130903.85940061203,130903.85940061203,163305360.3867527,163305360.3867527,10,Infeasible,N/A
KRN01-NW,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Pistachios,4379.7619,1.466522812,59095.50691,59095.50691,245397.4091200048,245397.4091200048,379571666.3747318,379571666.3747318,10,Infeasible,N/A
KRN01-NW,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Walnuts,2131.866347,1.870657994,860.9675451,860.9675451,3713.0860618095912,3713.0860618095912,3433532.391689257,3433532.391689257,10,Infeasible,N/A
KRN02-NC,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,KRN,Alfalfa,199.736451,8.253403632,17467.04331,1.4649095169787276e-17,93390.45823662235,1.880587958388653e-09,28794517.840829533,2.4149114691721083e-14,4,Good,720.1901882116724
KRN02-NC,Tulare Lake,0.8,Other field and grain,Field and grain,KRN,Beans Dry,989.2558964,1.380612025,302.40374,86.84697977910241,661.2561782341346,189.43063044138225,413016.5525308041,118613.74527337965,4,Good,720.1901882116724
KRN02-NC,Tulare Lake,0.8,Corn,Corn,KRN,Corn,50.43552386,24.76768295,15001.50176,3.0813715549150073e-17,35878.59171433383,1.88058833481941e-09,18739441.92086225,3.8491601850084896e-14,4,Good,720.1901882116724
KRN02-NC,Tulare Lake,0.8,Other field and grain,Field and grain,KRN,Cotton,2858.852174,0.790424805,4098.248771,317.38714516095285,14685.391428050583,1134.4606655471769,9260844.190239875,717202.1669644589,4,Good,720.1901882116724
KRN02-NC,Tulare Lake,0.8,Other field and grain,Field and grain,KRN,Field and Grain,223.9885826,2.362115685,9080.01545,3.45586191134225e-17,13968.090430889995,1.880588109297378e-09,4804117.627914322,1.8284514183196663e-14,4,Good,720.1901882116724
KRN02-NC,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Grapes Table,1745.214488,11.85729761,3460.266743,3494.8694453777343,13771.86163714,13874.806302886445,71605125.27177583,72321177.24768549,4,Good,720.1901882116724
KRN02-NC,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Grapes Wine,361.6777551,11.83919792,5190.400115,4687.59732854282,20657.7924577,18609.995588094094,22225161.07160751,20072172.34845126,4,Good,720.1901882116724
KRN02-NC,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Onions and Garlic,426.9855608,22.97465084,262.858372,265.48695837323334,951.985404014286,959.1014949160162,2578599.66891517,2604385.6916321274,4,Good,720.1901882116724
KRN02-NC,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Orchards,1503.259449,11.50880315,1067.567464,1078.2431494214409,4571.851200459005,4606.025788190839,18469682.660525177,18654379.673657086,4,Good,720.1901882116724
KRN02-NC,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,KRN,Pasture,215.0,3.5,312.968706,1.030124610319564e-17,1810.002349595677,1.880587794814653e-09,235508.951265,7.75168769265472e-15,4,Good,720.1901882116724
KRN02-NC,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Potatoes,316.2258,23.4875,1234.98143,1247.3312567721448,2424.6802071550064,2442.8046917138377,9172643.618758423,9264370.147581035,4,Good,720.1901882116724
KRN02-NC,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Subtropical,654.5088042,14.79755688,64.99878551,65.64877399425446,227.28203600819214,228.98096914465012,629521.7693146062,635816.9931011957,4,Good,720.1901882116724
KRN02-NC,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Tomatoes Processing,75.98456236,53.94007231,688.9768128,695.8665878834519,1591.5364375679999,1603.4331724440494,2823849.1756754685,2852087.6959399274,4,Good,720.1901882116724
KRN02-NC,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Truck,923.9057692,21.11899336,1835.549713,1853.9052286678077,4619.466778328517,4653.997292506033,35815172.220136195,36173324.30404651,4,Good,720.1901882116724
KRN02-NC,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Almonds,5115.183836,1.143761761,90540.38534,91445.79010778377,423660.32036028494,426827.18125464476,529711202.84370494,535008320.22179157,4,Good,720.1901882116724
KRN02-NC,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Lettuce,479.2433265,17.02508876,172.700881,174.42789155194438,444.207453937046,447.5279046618695,1409094.1498036487,1423185.1055144882,4,Good,720.1901882116724
KRN02-NC,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Pistachios,4379.7619,1.466522812,35907.34577,36266.41959033121,148707.3031125892,149818.89020323215,230633626.50851956,232939965.10279253,4,Good,720.1901882116724
KRN02-NC,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Walnuts,2131.866347,1.870657994,378.0936576,354.6757030421055,1628.5696280310328,1523.881782309924,1507834.793367366,1414444.158634092,4,Good,720.1901882116724
KRN03-NE,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,KRN,Alfalfa,199.736451,8.253403632,1237.748781,1.3456630163167762e-17,6753.982515402583,5.3826725908444164e-08,2040435.7351404259,2.218332950997755e-14,4,Good,1031.072201782359
KRN03-NE,Tulare Lake,0.8,Other field and grain,Field and grain,KRN,Beans Dry,989.2558964,1.380612025,78.199489,3.22330277702047e-17,179.85882469999999,5.3826725979632545e-08,106803.1875414323,4.4023179102479406e-14,4,Good,1031.072201782359
KRN03-NE,Tulare Lake,0.8,Corn,Corn,KRN,Corn,50.43552386,24.76768295,725.434954,2.9638771555854875e-17,1816.0055012715216,5.382672597273283e-08,906192.3536278262,3.702389581139152e-14,4,Good,1031.072201782359
KRN03-NE,Tulare Lake,0.8,Other field and grain,Field and grain,KRN,Field and Grain,223.9885826,2.362115685,4429.845687,5.1384105471490444e-17,6438.042396963385,5.382672599557297e-08,2343773.5179026513,2.7186659345408488e-14,4,Good,1031.072201782359
KRN03-NE,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Grapes Table,1745.214488,11.85729761,11762.50305,11880.128199293067,45442.47011257916,45782.152576705696,243407681.2456002,245841760.51630384,4,Good,1031.072201782359
KRN03-NE,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Grapes Wine,361.6777551,11.83919792,17643.75458,9222.67642436046,68163.70518818541,35541.19721123543,75550107.65261836,39491265.5096395,4,Good,1031.072201782359
KRN03-NE,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Onions and Garlic,426.9855608,22.97465084,693.360304,700.2939140276659,2470.6738830222134,2489.142170310172,6801756.538054348,6869774.171982804,4,Good,1031.072201782359
KRN03-NE,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Orchards,1503.259449,11.50880315,1222.218007,1234.4401994055822,5314.295057232706,5354.019412813923,21145247.95153324,21356700.64446299,4,Good,1031.072201782359
KRN03-NE,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,KRN,Pasture,215.0,3.5,51.261279,1.2686138686683071e-17,295.94845074291294,5.382672589423805e-08,38574.1124475,9.54631936172901e-15,4,Good,1031.072201782359
KRN03-NE,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Potatoes,316.2258,23.4875,276.506935,279.2720071331325,547.4837313,551.5761722391866,2053714.7452251164,2074251.9133486764,4,Good,1031.072201782359
KRN03-NE,Tulare Lake,0.8,Other field and grain,Field and grain,KRN,Safflower,434.207238,1.140815583,86.250627,4.183275367713411e-17,153.31361452521747,5.3826725965301945e-08,42724.28114964473,2.07218705710477e-14,4,Good,1031.072201782359
KRN03-NE,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Subtropical,654.5088042,14.79755688,18008.19858,17075.380072456574,76477.16923346522,72334.38818916352,174411766.9784193,165377297.29240027,4,Good,1031.072201782359
KRN03-NE,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Tomatoes Processing,75.98456236,53.94007231,148.6861939,150.1730573071315,353.873141482,356.51834320146645,609407.1357387166,615501.2131134062,4,Good,1031.072201782359
KRN03-NE,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Truck,923.9057692,21.11899336,1265.377579,1278.0313675605069,2602.4598878984593,2621.913275607036,24689996.459596835,24936896.67337042,4,Good,1031.072201782359
KRN03-NE,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Almonds,5115.183836,1.143761761,52433.34263,42085.48125966591,247227.99069099754,197940.78676468754,306763980.39784855,246223282.75495976,4,Good,1031.072201782359
KRN03-NE,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Berries,6318.852028,4.903289478,169.325006,171.01825776683293,543.6837803952584,547.7478167096398,5246223.864980492,5298686.156513375,4,Good,1031.072201782359
KRN03-NE,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Lettuce,479.2433265,17.02508876,142.213744,143.6358828542066,365.79086783636524,368.52515458325905,1160344.7158562772,1171948.1745535783,4,Good,1031.072201782359
KRN03-NE,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Pistachios,4379.7619,1.466522812,20784.05196,18682.294063512592,86865.92194715796,77886.52319090717,133496396.7479099,119996762.19361216,4,Good,1031.072201782359
